date,AAVE,ADA,BTC,ETH,XMR,COMP,ALGO,SOL,DOT,BNB,XRP,DOGE,AVAX,UNI,ZEC,GRT,CASH,USDC,DAI,ATOM,XTZ,LTC,SHIB,CCi30
2020-06-09,39.39,,9779.41,244.03,67.98,,0.2424,,,,,0.0025685,,,,,,,1.002168,,2.9062,45.93,5.67e-05,3755.64
2020-06-10,39.39,,9894.04,248.16,69.81,,0.2474,,,,,0.0025879,,,,,,,1.00259,,2.8891,46.71,5.67e-05,3769.8
2020-06-11,39.39,,9268.16,230.15,63.67,,0.2302,,,,,0.0024298,,,,,,,1.005886,,2.6133,43.19,5.67e-05,3499.48
2020-06-12,39.39,,9464.17,237.53,65.56,,0.232,,,,,0.0024905,,,,,,,1.001056,,2.6704,44.7,5.67e-05,3578.96
2020-06-13,39.39,,9475.0,238.17,66.44,,0.2345,,,,,0.0025079,,,,,,,1.000674,,2.6962,45.07,5.67e-05,3589.25
2020-06-14,39.39,,9325.0,231.34,65.57,,0.2326,,,,,0.0025045,,,,,,,1.012723,,2.5852,43.99,5.67e-05,3521.9
2020-06-15,39.39,,9432.53,230.98,64.56,,0.2265,,,,,0.002467,,,,,,,1.007808,,2.6371,43.76,5.67e-05,3508.91
2020-06-16,39.39,,9526.25,235.34,65.99,,0.2355,,,,,0.0024781,,,,,,,1.004365,,2.6178,43.86,5.67e-05,3537.03
2020-06-17,39.39,,9457.51,233.71,65.26,,0.2444,,,,,0.0024746,,,,,,,1.00787,,2.6764,44.04,5.67e-05,3548.6
2020-06-18,39.39,,9376.14,231.05,64.9,,0.2403,,,,,0.0024468,,,,,,,1.008975,,2.6581,43.4,5.67e-05,3520.1
2020-06-19,39.39,,9301.91,228.66,64.11,,0.2315,,,,,0.00243,,,,,,,1.006834,,2.62,42.77,5.67e-05,3460.41
2020-06-20,39.39,,9355.74,228.8,64.0,,0.2306,,,,,0.002447,,,,,,,1.007012,,2.6164,43.56,5.67e-05,3485.38
2020-06-21,39.39,,9286.14,227.68,64.31,,0.2322,,,,,0.002435,,,,,,,1.005039,,2.5858,42.96,5.67e-05,3473.42
2020-06-22,39.39,,9690.74,243.23,66.08,,0.2412,,,,,0.0024827,,,,,,,1.005667,,2.6802,44.3,5.67e-05,3603.38
2020-06-23,39.39,,9623.56,243.12,66.77,,0.2495,,,,,0.0024581,,,,,,,1.006759,,2.7799,44.16,5.67e-05,3630.41
2020-06-24,39.39,,9285.91,234.44,64.54,,0.2387,,,,,0.0024266,,,,,,,1.0054,,2.6186,42.57,5.67e-05,3515.74
2020-06-25,39.39,,9243.51,231.97,64.3,,0.2343,,,,,0.0024097,,,,,,,1.002894,,2.5714,42.31,5.67e-05,3498.72
2020-06-26,39.39,,9155.42,229.44,64.02,,0.222,,,,,0.0023487,,,,,,,1.002838,,2.4815,43.06,5.67e-05,3462.42
2020-06-27,39.39,,9002.46,220.76,61.99,,0.2053,,,,,0.0023002,,,,,,,1.004107,,2.3142,41.04,5.67e-05,3358.34
2020-06-28,39.39,,9113.24,224.76,63.16,,0.2079,,,,,0.0023319,,,,,,,1.004105,,2.3688,41.32,5.67e-05,3400.2
2020-06-29,39.39,,9184.45,227.81,63.99,,0.2144,,,,,0.0023069,,,,,,,1.004352,,2.4101,41.87,5.67e-05,3442.88
2020-06-30,39.39,,9136.2,225.48,63.52,,0.2083,,,,,0.0023029,,,,,,,1.009167,,2.3572,41.16,5.67e-05,3416.27
2020-07-01,39.39,,9239.97,231.03,64.65,,0.2143,,,,,0.0023901,,,,,,,1.013627,,2.4005,41.8,5.67e-05,3466.96
2020-07-02,39.39,,9091.53,226.48,65.24,,0.2048,,,,,0.0023054,,,,,,,1.010495,,2.3338,41.08,5.67e-05,3441.57
2020-07-03,39.39,,9063.87,225.06,62.98,,0.2034,,,,,0.0023346,,,,,,,1.01548,,2.2749,41.17,5.67e-05,3414.66
2020-07-04,39.39,,9138.51,229.34,64.23,,0.2178,,,,,0.0023248,,,,,,,1.014682,,2.3263,42.15,5.67e-05,3475.05
2020-07-05,39.39,,9074.39,227.67,63.37,,0.216,,,,,0.002313,,,,,,,1.01199,,2.2906,41.59,5.67e-05,3469.61
2020-07-06,39.39,,9343.31,241.65,64.99,,0.2287,,,,,0.0026367,,,,,,,1.014421,,2.4385,44.03,5.67e-05,3666.15
2020-07-07,39.39,,9253.94,239.37,64.55,,0.2325,,,,,0.003112,,,,,,,1.012188,,2.5099,43.37,5.67e-05,3674.66
2020-07-08,39.39,,9435.28,247.14,66.23,,0.2468,,,,,0.004747,,,,,,,1.017593,,2.655,45.4,5.67e-05,3849.55
2020-07-09,39.39,,9236.95,242.0,67.42,,0.2409,,,,,0.0043179,,,,,,,1.019428,,2.5316,44.33,5.67e-05,3794.35
2020-07-10,39.39,,9291.05,241.2,67.46,,0.2505,,,,,0.003521,,,,,,,1.017835,,2.5432,44.32,5.67e-05,3756.88
2020-07-11,39.39,,9235.0,239.17,68.68,,0.2794,,,,,0.0038064,,,,,,,1.019356,,2.6845,44.74,5.67e-05,3797.44
2020-07-12,39.39,,9303.37,242.81,69.23,,0.2798,,,,,0.0036492,,,,,,,1.019633,,2.8215,44.71,5.67e-05,3832.6
2020-07-13,39.39,,9236.92,239.44,69.16,,0.2651,,,,,0.003164,,,,,,,1.01537,,2.9029,43.88,5.67e-05,3801.2
2020-07-14,39.39,,9256.94,240.43,67.99,,0.2722,,,,,0.0033008,,,,,,,1.016142,,2.9568,43.88,5.67e-05,3836.14
2020-07-15,39.39,,9190.16,238.33,70.63,,0.288,,,,,0.0030934,,,,,,,1.014103,,3.226,43.3,5.67e-05,3840.12
2020-07-16,39.39,,9130.11,233.41,67.62,,0.3541,,,,,0.0029955,,,,,,,1.013748,,3.0964,42.08,5.67e-05,3778.79
2020-07-17,39.39,,9154.29,232.63,67.65,,0.3464,,,,,0.0030555,,,,,,,1.011543,,3.1684,41.89,5.67e-05,3789.65
2020-07-18,39.39,,9175.85,235.72,68.39,,0.3563,,,,,0.003484,,,,,,,1.011654,,3.01,42.47,5.67e-05,3801.04
2020-07-19,39.39,,9212.87,239.17,68.96,,0.3888,,,,,0.0033849,,,,,,,1.008861,,2.9892,42.65,5.67e-05,3817.79
2020-07-20,39.39,,9161.05,236.1,69.5,,0.3571,,,,,0.0032284,,,,,,,1.012001,,2.7702,41.97,5.67e-05,3731.4
2020-07-21,39.39,,9394.14,245.65,69.8,,0.3462,,,,,0.0033021,,,,,,,1.010061,,3.0258,43.83,5.67e-05,3840.21
2020-07-22,39.39,,9536.18,264.28,71.63,,0.3456,,,,,0.0032749,,,,,,,1.024297,,3.1088,45.02,5.67e-05,3936.49
2020-07-23,39.39,,9613.24,275.68,73.12,,0.3299,,,,,0.0033059,,,,,,,1.0325,,3.1913,44.98,5.67e-05,3980.76
2020-07-24,39.39,,9551.21,279.59,71.75,,0.3123,,,,,0.0032247,,,,,,,1.035603,,3.0355,44.16,5.67e-05,3936.05
2020-07-25,39.39,,9711.33,305.66,73.52,,0.3193,,,,,0.00327,,,,,,,1.00383,,3.0588,49.23,5.67e-05,4112.18
2020-07-26,39.39,,9941.0,311.35,78.2,,0.3217,,,,,0.0032339,,,,,,,1.010573,,2.987,48.14,5.67e-05,4133.77
2020-07-27,39.39,,11048.91,322.24,78.64,,0.288,,,,,0.0031576,,,,,,,1.014805,,2.8289,53.38,5.67e-05,4292.04
2020-07-28,39.39,,10934.23,317.59,81.55,,0.3154,,,,,0.0031875,,,,,,,1.022715,,2.8401,55.86,5.67e-05,4345.34
2020-07-29,39.39,,11110.12,318.16,79.17,,0.308,,,,,0.0031979,,,,,,,1.032677,,2.7839,55.2,5.67e-05,4370.56
2020-07-30,39.39,,11115.95,335.31,81.12,,0.335,,,,,0.0032311,,,,,,,1.0319,,2.81,56.82,5.67e-05,4436.12
2020-07-31,39.39,,11351.62,346.86,84.63,,0.3278,,,,,0.0032214,,,,,,,1.022803,,2.8469,58.23,5.67e-05,4537.57
2020-08-01,39.39,,11810.07,387.4,89.68,,0.3288,,,,,0.003712,,,,,,,1.020785,,3.0442,61.72,5.67e-05,4842.04
2020-08-02,39.39,,11068.54,372.21,85.04,,0.3014,,,,,0.0033438,,,,,,,1.019752,,2.8893,56.77,5.67e-05,4575.73
2020-08-03,39.39,,11233.13,386.22,89.13,,0.3102,,,,,0.0033746,,,,,,,1.015792,,3.0756,58.54,5.67e-05,4736.89
2020-08-04,39.39,,11197.04,389.82,87.41,,0.3272,,,,,0.0035504,,,,,,,1.015787,,3.2464,57.65,5.67e-05,4762.16
2020-08-05,39.39,,11756.75,401.21,90.42,,0.3353,,,,,0.0035084,,,,,,,1.015003,,3.1166,58.97,5.67e-05,4883.77
2020-08-06,39.39,,11773.89,395.28,95.57,,0.3644,,,,,0.0035457,,,,,,,1.015186,,3.2296,59.08,5.67e-05,4919.04
2020-08-07,39.39,,11606.52,379.75,94.03,,0.3697,,,,,0.0034914,,,,,,,1.017727,,3.0851,57.25,5.67e-05,4812.94
2020-08-08,39.39,,11774.98,397.51,94.93,,0.4525,,,,,0.0035106,,,,,,,1.01967,,3.383,58.46,5.67e-05,4957.58
2020-08-09,39.39,,11688.48,390.41,92.95,,0.424,,,,,0.0034557,,,,,,,1.017967,,3.6976,56.97,5.67e-05,4989.48
2020-08-10,39.39,,11899.73,395.78,93.72,,0.4692,,,,,0.0034973,,,,,,,1.016115,,4.2544,58.28,5.67e-05,5091.74
2020-08-11,39.39,,11388.53,378.88,87.42,,0.4361,,,,,0.0033953,,,,,,,1.018299,,4.0101,54.12,5.67e-05,4855.46
2020-08-12,39.39,,11566.45,387.27,89.57,,0.524,,,,,0.003465,,,,,,,1.01697,,4.3612,54.55,5.67e-05,5048.36
2020-08-13,39.39,,11795.95,424.94,92.2,,0.6707,,,,,0.0034867,,,,,,,1.017564,,4.142,57.18,5.67e-05,5197.81
2020-08-14,39.39,,11779.0,438.83,91.59,,0.6388,,,,,0.003561,,,,,,,1.008591,,4.1147,56.85,5.67e-05,5204.06
2020-08-15,39.39,,11859.24,432.55,89.88,,0.635,,,,,0.0035413,,,,,,,1.011268,,4.068,59.9,5.67e-05,5299.53
2020-08-16,39.39,,11918.84,433.7,91.34,,0.6294,,,,,0.0035262,,,,,,,1.007811,,4.241,63.91,5.67e-05,5383.93
2020-08-17,39.39,,12304.26,431.5,93.55,,0.5884,,,,,0.0035788,,,,,,,1.006813,,4.042,67.3,5.67e-05,5420.43
2020-08-18,39.39,,11950.0,422.31,93.59,,0.5569,,,,,0.0035115,,,,,,,1.004402,,3.84,65.4,5.67e-05,5284.92
2020-08-19,39.39,,11758.87,407.59,91.22,,0.5961,,,,,0.0034031,,,,,,,1.00556,,3.6313,62.12,5.67e-05,5085.43
2020-08-20,39.39,,11864.26,415.92,101.57,,0.627,,,,,0.0034416,,,,,,,1.005192,,3.8561,62.8,5.67e-05,5231.61
2020-08-21,39.39,,11529.22,388.05,92.24,,0.5302,,,,,0.0033728,,,,,,,1.006133,,3.3916,59.09,5.67e-05,4958.46
2020-08-22,39.39,,11672.93,395.62,94.45,,0.5643,,,,,0.0034275,,,,,,,1.002849,,3.5771,60.28,5.67e-05,5114.91
2020-08-23,39.39,,11650.01,390.9,91.17,,0.6148,,,,,0.003389,,,,,,,1.006027,,3.5183,60.62,5.67e-05,5120.75
2020-08-24,39.39,,11753.85,407.76,93.84,,0.6299,,,,,0.0034099,,,,,,,1.015788,,3.6806,62.04,5.67e-05,5198.57
2020-08-25,39.39,,11324.92,383.33,88.56,,0.5609,,,,,0.0033175,,,,,,,1.013787,,3.4361,58.38,5.67e-05,4943.93
2020-08-26,39.39,,11463.27,386.1,88.93,,0.5504,,,,,0.0032961,,,,,,,1.013151,,3.3711,58.09,5.67e-05,4989.32
2020-08-27,39.39,,11330.06,383.25,89.71,,0.5222,,,,,0.0031914,,,,,,,1.013169,,3.2259,56.15,5.67e-05,4850.84
2020-08-28,39.39,,11535.0,395.47,94.59,,0.5339,,,,,0.0032186,,,,,,,1.012732,,3.2604,57.4,5.67e-05,5001.52
2020-08-29,39.39,,11474.31,398.58,92.6,,0.534,,,,,0.0032781,,,,,,,1.0135,,3.3526,56.95,5.67e-05,5115.39
2020-08-30,39.39,,11716.01,428.94,96.27,,0.5183,,,,,0.0032766,,,,,,,1.015556,,3.385,62.9,5.67e-05,5238.74
2020-08-31,39.39,,11655.0,433.89,93.33,,0.5019,,,,,0.0032268,,,,,,,1.015296,,3.2452,60.93,5.67e-05,5232.72
2020-09-01,39.39,,11924.22,475.57,96.94,,0.517,,,,,0.0032738,,,,,,,1.014536,,3.4403,62.71,5.67e-05,5462.37
2020-09-02,39.39,,11395.48,440.02,91.27,,0.4638,,,,,0.0031167,,,,,,,1.008163,,3.1425,58.12,5.67e-05,5130.65
2020-09-03,39.39,,10172.52,382.87,77.74,,0.3493,,,,,0.0028681,,,,,,,1.02,,2.5794,50.07,5.67e-05,4469.22
2020-09-04,39.39,,10500.05,388.96,82.06,,0.3781,,,,,0.0028853,,,,,,,1.020213,,2.7958,50.76,5.67e-05,4589.95
2020-09-05,39.39,,10168.36,335.25,77.53,,0.342,,,,,0.0027554,,,,,,,1.015235,,2.4853,47.83,5.67e-05,4252.07
2020-09-06,39.39,,10257.86,352.77,80.19,,0.3757,,,,,0.0027724,,,,,,,1.0173,,2.5502,47.94,5.67e-05,4417.73
2020-09-07,39.39,,10375.0,353.71,82.46,,0.373,,,,,0.002808,,,,,,,1.026649,,2.5638,48.88,5.67e-05,4447.86
2020-09-08,39.39,,10125.69,337.48,84.06,,0.3493,,,,,0.0027383,,,,,,,1.023848,,2.4986,47.49,5.67e-05,4359.49
2020-09-09,39.39,,10224.56,351.1,84.16,,0.4126,,,,,0.0027748,,,,,,,1.028499,,2.5295,47.86,5.67e-05,4439.28
2020-09-10,39.39,,10343.23,368.06,85.57,,0.4129,,,,,0.0028054,,,,,,,1.033811,,2.5743,48.71,5.67e-05,4516.03
2020-09-11,39.39,,10394.41,373.93,84.05,,0.412,,,,,0.0027894,,,,,,,1.035211,,2.5583,48.98,5.67e-05,4570.96
2020-09-12,39.39,,10446.52,387.81,86.58,,0.4085,,,,,0.0028028,,,,,,,1.029473,,2.5998,50.85,5.67e-05,4637.43
2020-09-13,39.39,,10336.76,366.58,86.11,,0.3774,,,,,0.0027752,,,,,,,1.022956,,2.6265,48.18,5.67e-05,4512.68
2020-09-14,39.39,0.09663,10671.77,377.12,91.68,166.26,0.3816,39.25,23.04,,0.24565,0.4015,,4.2101,69.58,0.1227,1.0,1.0002,1.037207,5.385,2.6129,49.1,5.67e-05,4607.12
2020-09-15,39.39,0.09313,10785.31,364.06,91.16,154.61,0.354,39.25,23.04,,0.24344,0.4015,,4.2101,69.58,0.1227,1.0,1.0004,1.021011,4.863,2.5045,48.3,5.67e-05,4502.6
2020-09-16,39.39,0.09151,10954.01,365.11,88.27,152.99,0.3601,39.25,23.04,,0.24688,0.4015,,4.2101,69.58,0.1227,1.0,1.0001,1.015355,5.123,2.4776,47.74,5.67e-05,4517.95
2020-09-17,39.39,0.09408,10939.99,389.36,92.82,158.4,0.3564,39.25,23.04,,0.25222,0.4015,,4.2101,69.58,0.1227,1.0,1.0001,1.021824,5.07,2.4704,48.88,5.67e-05,4601.88
2020-09-18,39.39,0.09093,10933.39,384.39,92.47,153.88,0.337,39.25,23.04,,0.25081,0.4015,,6.9695,69.58,0.1227,1.0,1.0003,1.0185,4.963,2.3919,48.55,5.67e-05,4574.77
2020-09-19,39.39,0.09141,11080.65,385.25,94.61,151.84,0.3419,39.25,23.04,,0.25115,0.4015,,5.7302,69.58,0.1227,1.0,1.0,1.011387,4.943,2.319,48.48,5.67e-05,4601.47
2020-09-20,39.39,0.08936,10920.28,371.04,92.63,144.5,0.3277,39.25,23.04,,0.2465,0.4015,,5.2077,69.58,0.1227,1.0,1.0,1.010818,4.66,2.218,47.09,5.67e-05,4469.51
2020-09-21,39.39,0.07983,10417.22,340.36,89.13,128.33,0.2869,39.25,23.04,,0.23075,0.4015,,4.2796,69.58,0.1227,1.0,1.0,1.009,4.085,1.9728,43.13,5.67e-05,4162.45
2020-09-22,39.39,0.08146,10529.61,344.21,92.56,143.54,0.3064,39.25,23.04,,0.23313,0.4015,,3.9126,69.58,0.1227,1.0,1.0003,1.010786,4.21,2.1085,44.49,5.67e-05,4231.6
2020-09-23,39.39,0.07663,10241.46,320.72,87.17,127.16,0.269,39.25,23.04,,0.22126,0.4015,,4.3683,69.58,0.1227,1.0,1.0003,1.010736,3.843,1.9569,42.95,5.67e-05,4036.38
2020-09-24,39.39,0.08254,10736.32,348.97,91.84,138.59,0.2938,39.25,23.04,,0.23297,0.4015,,5.1584,69.58,0.1227,1.0,1.0003,1.011618,4.481,2.1554,44.94,5.67e-05,4300.34
2020-09-25,39.39,0.09693,10686.67,351.92,92.93,139.01,0.3174,39.25,23.04,,0.24168,0.4015,,4.9219,69.58,0.1227,1.0,1.0,1.010399,4.797,2.2104,46.04,5.67e-05,4367.6
2020-09-26,39.39,0.09547,10728.6,353.92,94.63,144.27,0.325,39.25,23.04,,0.2416,0.4015,,4.8653,69.58,0.1227,1.0,1.0,1.010896,4.603,2.1706,46.06,5.67e-05,4414.92
2020-09-27,39.39,0.1013,10774.25,357.49,97.09,138.98,0.3206,39.25,23.04,,0.24335,0.4015,,4.8506,69.58,0.1227,1.0,1.0,1.011723,4.727,2.1763,46.07,5.67e-05,4443.38
2020-09-28,39.39,0.1003,10696.12,353.96,95.12,131.53,0.3259,39.25,23.04,,0.24079,0.4015,,4.25,69.58,0.1227,1.0,1.0,1.011713,4.826,2.245,45.21,5.67e-05,4412.88
2020-09-29,39.39,0.1011,10840.48,359.79,100.51,132.8,0.3398,39.25,23.04,,0.24273,0.4015,,4.3864,69.58,0.1227,1.0,1.0001,1.010898,5.314,2.2309,45.69,5.67e-05,4478.04
2020-09-30,39.39,0.10136,10776.59,359.83,108.6,133.49,0.347,39.25,23.04,,0.24184,0.4015,,4.1567,69.58,0.1227,1.0,1.0003,1.009533,5.375,2.1979,46.32,5.67e-05,4482.03
2020-10-01,39.39,0.09804,10619.13,352.85,103.74,129.16,0.3349,39.25,23.04,,0.23803,0.4015,,4.2423,69.58,0.1227,1.0,0.9999,1.010692,5.143,2.1895,46.16,5.67e-05,4407.87
2020-10-02,39.39,0.09286,10570.4,345.6,101.61,120.4,0.3159,39.25,23.04,,0.23404,0.4015,,3.8934,69.58,0.1227,1.0,1.0,1.011527,4.905,2.088,44.9,5.67e-05,4311.0
2020-10-03,39.39,0.09328,10542.06,345.95,103.58,121.09,0.3153,39.25,23.04,,0.23276,0.4015,,3.9074,69.58,0.1227,1.0,1.0002,1.009302,5.017,2.1125,45.56,5.67e-05,4317.37
2020-10-04,39.39,0.09686,10666.63,352.37,105.46,119.6,0.312,39.25,23.04,,0.24789,0.4015,,3.722,69.58,0.1227,1.0,1.0001,1.009833,5.323,2.1146,46.71,5.67e-05,4388.5
2020-10-05,39.39,0.09738,10792.21,353.62,112.73,122.13,0.3184,39.25,23.04,,0.25055,0.4015,,3.323,69.58,0.1227,1.0,1.0002,1.011891,5.369,2.1441,46.35,5.67e-05,4414.23
2020-10-06,39.39,0.09289,10599.66,340.75,106.43,105.85,0.2861,39.25,23.04,,0.24565,0.4015,,2.7162,69.58,0.1227,1.0,1.0,1.010768,4.73,2.0577,46.0,5.67e-05,4265.47
2020-10-07,39.39,0.09374,10666.39,341.58,110.29,110.44,0.3064,39.25,23.04,,0.24882,0.4015,,2.962,69.58,0.1227,1.0,0.9999,1.010061,4.877,2.0689,46.58,5.67e-05,4303.97
2020-10-08,39.39,0.09632,10925.57,350.95,111.36,108.42,0.3084,39.25,23.04,,0.25145,0.4015,,3.3558,69.58,0.1227,1.0,0.9999,1.009949,5.042,2.1145,47.24,5.67e-05,4391.01
2020-10-09,39.39,0.10129,11050.64,365.02,115.92,115.58,0.3289,39.25,23.04,,0.25314,0.4015,,3.3825,69.58,0.1227,1.0,1.0002,1.011821,5.158,2.2017,47.82,5.67e-05,4504.17
2020-10-10,39.39,0.10493,11293.22,370.52,115.88,113.75,0.3264,39.25,23.04,,0.25404,0.4015,,3.296,69.58,0.1227,1.0,0.9999,1.010789,5.546,2.205,48.9,5.67e-05,4559.3
2020-10-11,39.39,0.10648,11369.02,374.16,125.81,115.77,0.3313,39.25,23.04,,0.25549,0.4015,,3.3633,69.58,0.1227,1.0,1.0002,1.010089,6.074,2.2526,50.48,5.67e-05,4629.29
2020-10-12,39.39,0.10945,11528.25,386.51,129.0,116.7,0.3444,39.25,23.04,,0.25622,0.4015,,3.4651,69.58,0.1227,1.0,1.0002,1.009241,5.976,2.3451,50.61,5.67e-05,4698.15
2020-10-13,39.39,0.10925,11420.56,381.04,127.97,114.0,0.3429,39.25,23.04,,0.25678,0.4015,,3.3612,69.58,0.1227,1.0,1.0001,1.010584,6.03,2.4031,49.97,5.67e-05,4655.13
2020-10-14,39.39,0.10703,11417.89,378.69,128.41,107.2,0.3282,39.25,23.04,,0.24937,0.4015,,3.1114,69.58,0.1227,1.0,1.0001,1.009792,5.735,2.2767,49.84,5.67e-05,4610.68
2020-10-15,39.39,0.10666,11505.12,377.64,130.22,106.88,0.315,39.25,23.04,,0.24604,0.4015,,3.084,69.58,0.1227,1.0,1.0003,1.008986,5.771,2.241,49.58,5.67e-05,4594.76
2020-10-16,39.39,0.10414,11319.32,365.5,120.62,103.55,0.3005,39.25,23.04,,0.24024,0.4015,,3.048,69.58,0.1227,1.0,1.0001,1.00928,5.417,2.166,47.64,5.67e-05,4453.27
2020-10-17,41.393,0.10598,11360.2,368.32,120.1,103.09,0.3127,39.25,23.04,,0.24064,0.4015,,3.0591,69.58,0.1227,1.0,1.0,1.008275,5.432,2.1874,46.93,5.67e-05,4475.61
2020-10-18,40.795,0.10735,11503.14,378.11,124.44,104.91,0.3158,39.25,23.04,,0.24216,0.4015,,3.2884,69.58,0.1227,1.0,1.0,1.009692,5.77,2.2259,47.58,5.67e-05,4533.84
2020-10-19,36.075,0.10859,11751.47,379.3,125.77,102.98,0.3039,39.25,23.04,,0.24574,0.4015,,3.1737,69.58,0.1227,1.0,1.0,1.008526,5.5,2.189,48.01,5.67e-05,4552.19
2020-10-20,32.135,0.10238,11909.99,368.52,118.25,94.81,0.2873,39.25,23.04,,0.2436,0.4015,,2.8608,69.58,0.1227,1.0,1.0,1.00931,5.03,2.0561,46.95,5.67e-05,4445.95
2020-10-21,35.107,0.10589,12780.96,390.38,121.24,95.48,0.3018,39.25,23.04,,0.25146,0.4015,,2.9435,69.58,0.1227,1.0,1.0,1.009796,5.241,2.1251,53.13,5.67e-05,4694.96
2020-10-22,37.948,0.11077,12968.52,413.98,127.6,102.51,0.3163,39.25,23.04,,0.25746,0.4015,,3.0438,69.58,0.1227,1.0,0.9995,1.008263,5.445,2.1949,54.42,5.67e-05,4821.59
2020-10-23,41.428,0.10805,12923.07,409.11,127.47,103.18,0.3092,39.25,23.04,,0.25499,0.4015,,3.0179,69.58,0.1227,1.0,1.0,1.008339,5.367,2.22,55.46,5.67e-05,4809.44
2020-10-24,39.397,0.10797,13111.73,412.14,129.31,105.17,0.3078,39.25,23.04,,0.25632,0.4015,,2.9446,69.58,0.1227,1.0,0.9996,1.006941,5.553,2.2233,59.21,5.67e-05,4884.78
2020-10-25,37.866,0.10639,13028.83,405.86,131.08,101.17,0.3024,39.25,23.04,,0.25323,0.4015,,2.7793,69.58,0.1227,1.0,1.0,1.006076,5.296,2.167,58.85,5.67e-05,4823.79
2020-10-26,35.958,0.10306,13052.19,392.52,131.42,100.18,0.291,39.25,23.04,,0.24854,0.4015,,2.7159,69.58,0.1227,1.0,1.0001,1.00739,5.156,2.0899,56.89,5.67e-05,4763.98
2020-10-27,34.933,0.10256,13636.17,403.45,133.83,109.96,0.2878,39.25,23.04,,0.25277,0.4015,,2.8111,69.58,0.1227,1.0,1.0,1.01135,5.115,2.0904,58.18,5.67e-05,4816.23
2020-10-28,32.43,0.09869,13266.4,388.23,126.32,107.7,0.2762,39.25,23.04,,0.24559,0.4015,,2.6714,69.58,0.1227,1.0,1.0003,1.009138,4.805,2.0028,55.84,5.67e-05,4692.52
2020-10-29,29.236,0.09531,13455.7,387.13,124.38,96.91,0.2574,39.25,23.04,,0.24239,0.4015,,2.5426,69.58,0.1227,1.0,0.9998,1.0088,4.636,1.9359,54.94,5.67e-05,4648.99
2020-10-30,31.055,0.0933,13560.1,382.49,122.98,92.23,0.2545,39.25,23.04,,0.2393,0.4015,,2.4163,69.58,0.1227,1.0,0.9999,1.010075,4.627,1.9068,54.08,5.67e-05,4614.52
2020-10-31,29.696,0.093,13791.0,386.46,126.52,90.88,0.2488,39.25,23.04,,0.23999,0.4015,,2.2692,69.58,0.1227,1.0,1.0002,1.010377,4.619,1.9783,55.68,5.67e-05,4612.08
2020-11-01,30.727,0.09827,13761.5,396.67,127.08,94.0,0.2593,39.25,23.04,,0.24009,0.4015,,2.3799,69.58,0.1227,1.0,1.0002,1.01019,4.748,1.9961,55.65,5.67e-05,4643.0
2020-11-02,29.672,0.09221,13549.37,383.02,118.82,91.17,0.2471,39.25,23.04,,0.23549,0.4015,,2.2561,69.58,0.1227,1.0,1.0002,1.01039,4.606,1.8937,53.85,5.67e-05,4643.0
2020-11-03,28.105,0.09357,14023.53,387.88,121.13,87.54,0.2338,39.25,23.04,,0.23948,0.4015,,2.1392,69.58,0.1227,1.0,0.9999,1.010521,4.482,1.8711,54.02,5.67e-05,4504.53
2020-11-04,27.689,0.0955,14144.01,402.49,115.67,88.86,0.2388,39.25,23.04,,0.2379,0.4015,,1.9336,69.58,0.1227,1.0,1.0003,1.009865,4.395,1.877,54.75,5.67e-05,4526.32
2020-11-05,30.895,0.09752,15590.02,416.69,119.56,90.93,0.248,39.25,23.04,,0.24602,0.4015,,2.1946,69.58,0.1227,1.0,0.9999,1.010752,4.502,1.886,59.04,5.67e-05,4780.26
2020-11-06,38.546,0.1091,15579.92,455.91,119.37,95.73,0.2767,39.25,23.04,,0.25864,0.4015,,2.5704,69.58,0.1227,1.0,1.0002,1.010489,4.885,2.0952,63.29,5.67e-05,5023.07
2020-11-07,44.476,0.10128,14818.3,435.21,110.96,92.56,0.2583,39.25,23.04,,0.24923,0.4015,,2.4797,69.58,0.1227,1.0,0.9999,1.01039,4.62,2.0194,58.94,5.67e-05,4808.21
2020-11-08,53.852,0.10655,15475.1,454.3,120.33,97.1,0.2663,39.25,23.04,,0.25369,0.4015,,2.8665,69.58,0.1227,1.0,0.9997,1.0091,4.811,2.0876,60.99,5.67e-05,5001.56
2020-11-09,55.204,0.10561,15328.41,444.32,115.89,94.9,0.2605,39.25,23.04,,0.25056,0.4015,,2.6805,69.58,0.1227,1.0,0.9997,1.008352,5.155,2.118,59.25,5.67e-05,4925.71
2020-11-10,66.989,0.1059,15297.21,450.34,115.54,102.59,0.2896,39.25,23.04,,0.25409,0.4015,,3.0784,69.58,0.1227,1.0,1.0002,1.007569,5.092,2.1521,57.99,5.67e-05,4960.63
2020-11-11,54.523,0.10599,15684.24,463.09,113.13,103.11,0.2785,39.25,23.04,,0.25612,0.4015,,2.9352,69.58,0.1227,1.0,1.0,1.008533,5.041,2.1261,59.33,5.67e-05,5012.14
2020-11-12,51.854,0.1046,16291.86,462.39,112.16,104.4,0.2667,39.25,23.04,,0.25499,0.4015,,2.9603,69.58,0.1227,1.0,0.9998,1.007252,5.035,2.0758,60.74,5.67e-05,5047.12
2020-11-13,63.551,0.10629,16320.7,476.43,114.09,116.7,0.2807,39.25,23.04,,0.26598,0.4015,,3.8624,69.58,0.1227,1.0,0.9997,1.007482,5.222,2.155,66.01,5.67e-05,5161.99
